area,avg_price
88.610,11927572
88.790,7590555
88.840,13093622
88.850,10151649
89.100,10918915
89.340,12316609
89.360,10706237
89.420,14601912
89.590,8114182
89.820,6973823
90.160,33653610
90.290,9666208
90.380,8700000
90.810,11655622
90.900,11543887
90.990,10673636
91.300,10509657
91.450,12658092
91.790,13581537
91.980,6470656
92.120,12841424
92.320,8800000
92.470,10915546
92.680,8057987
92.840,43208133
92.860,24430528
92.980,13152287
93.000,11337589
93.060,13571043
93.090,13250282
93.240,4344984
93.360,15183520
93.450,29198664
93.960,8087143
94.030,21230367
94.090,8665500
94.390,6722615
94.790,10481970
94.830,8866861
94.960,8026755
95.120,13761457
95.180,7252331
95.420,11005465
95.690,12104724
95.880,5186640
96.000,12718739
96.020,8419600
96.120,10008000
96.140,9614000
96.350,11228989
96.570,12921052
96.680,6583444
97.290,8511548
97.360,9285714
97.380,7871275
97.390,33561836
97.640,15482142
97.730,21549860
97.870,18528500
97.950,27580000
98.040,19703110
98.110,7650333
98.160,58255792
98.698,7000000
98.820,13113844
99.010,15593103
99.060,8792649
99.110,10411629
99.290,19588312
99.400,12642489
99.610,20860069
99.640,8672003
100.380,10037485
100.450,16965966
100.460,7920000
100.950,27818731
100.960,5956640
101.210,69805833
101.270,9645249
101.340,13379173
101.370,8643144
101.400,14847641
101.440,10593664
101.480,11199537
101.520,10213426
101.770,11092750
101.890,13033333
101.930,10454806
102.140,68808737
102.230,8550000
102.660,25937216
102.740,10402041
102.780,27598030
102.940,9510000
102.970,13089372
103.350,17045067
103.540,8857826
103.570,23893344
103.650,7877814
103.730,30690218
103.740,9827185
103.820,5606000
104.000,13227690
104.080,25463173
104.100,15280840
104.190,7404060
104.370,27819631
104.490,11250000
104.550,4559200
104.720,15664939
104.750,15144550
104.980,5809523
105.200,15880220
105.500,15503472
105.540,8053468
105.650,7155000
105.990,102402643
106.050,8737509
106.100,13723596
106.190,12087500
106.240,9870181
106.530,28274235
106.750,4500000
106.920,14433846
106.980,20592300
107.210,8147960
107.220,55500000
107.390,27206986
107.410,9272279
107.980,3941270
108.050,7779600
108.310,32052023
108.560,6713746
108.800,16614076
109.200,16708730
109.430,16153490
110.210,12593650
110.220,27907131
110.450,10667100
110.740,37000000
110.760,7254780
110.770,47689453
110.800,14827020
111.090,4776800
111.440,24148335
111.570,12533804
111.650,38299943
111.670,10614000
111.790,20960706
112.210,31800314
112.290,7467285
112.320,10783370
112.530,33891958
112.730,10258430
112.850,8798914
112.860,16379748
113.100,20592749
113.140,12990954
113.220,75970159
113.850,11538697
114.030,70698600
114.240,8568090
114.290,16026691
114.660,4400000
114.720,26250000
114.750,24165947
114.790,13634424
114.960,13369020
115.280,37350720
115.410,29138356
115.790,17104434
115.810,11976363
116.100,19383958
117.660,72125580
117.730,23500000
117.790,9400000
118.050,15124615
118.320,14450865
118.340,17262285
118.900,16693985
118.930,94073632
118.940,13295166
119.040,10608181
119.130,51120355
119.310,8606000
119.410,15775000
119.640,17610066
119.820,23331642
120.050,22300000
120.110,10537948
120.120,6126120
120.380,43818320
120.480,15903360
120.690,33735944
120.920,16471333
121.170,30898350
121.870,23866365
122.400,19587964
122.560,76534553
122.600,29285298
122.840,3260843
123.430,43000000
123.780,36302000
123.900,22817693
124.650,13727500
124.860,33750000
124.930,17009052
125.420,9201888
125.520,13183333
125.540,14221493
125.830,12830418
125.840,22836814
125.930,23455725
126.170,11922500
126.410,11689700
126.620,31625366
126.700,25688847
126.740,53040688
126.860,59500000
127.460,30896138
128.140,16855509
128.530,53218000
128.550,15699500
128.770,20925119
128.900,18350403
128.990,23957500
129.010,10713285
129.440,16848564
129.570,9585000
129.690,11623333
129.900,15577901
130.250,17900715
130.350,6447914
130.770,24192450
130.790,12408333
131.310,12438333
131.500,23766851
131.540,31970844
131.700,32502856
131.920,17244444
132.060,35035900
132.850,14359791
133.290,9874560
133.600,24544816
133.830,24858562
134.010,138696870
134.300,26419765
135.450,63025000
135.500,26754443
135.540,18975600
137.100,35480797
139.030,35504337
139.430,11052705
139.610,26180000
139.790,10683333
139.830,20974500
140.340,29646000
140.730,22599113
140.810,9700000
141.160,20235814
141.190,14000000
141.590,35328287
141.850,49386898
142.250,10908700
142.920,37873800
143.100,27912330
143.410,51699580
144.020,50254050
144.630,81938448
145.750,9681250
146.730,52089000
147.390,17925080
147.620,12842940
147.930,90237300
148.370,146876955
151.480,15927061
153.500,41243076
154.110,18154723
155.320,13784440
155.500,43999750
155.620,38905000
155.810,116493943
155.920,18500000
156.500,30375969
157.050,104438248
157.100,50494965
157.180,27000000
157.400,22240163
157.530,136263450
158.140,19500000
158.220,16070774
159.430,10800000
159.470,38806000
160.400,47185896
161.050,14550000
161.430,44467632
161.530,120333333
161.650,32113716
161.660,139322770
161.880,159084970
161.940,16102243
162.710,121137595
162.940,108355100
163.000,42963960
163.520,20140000
164.590,17400000
164.730,58314420
165.610,15113280
166.100,82630242
168.230,11500000
168.320,27980000
168.880,40150906
169.120,73990000
169.450,62520133
171.600,47170428
173.190,20927125
173.600,56304889
174.140,53711468
175.170,148284207
175.230,45209340
176.220,264823000
176.500,35085799
177.050,16350000
178.290,14751822
179.080,203392912
179.890,26261288
180.140,45997005
180.970,17403333
181.300,22440632
181.700,64044059
181.740,33920000
181.940,10580000
182.630,16500000
182.900,34894227
183.300,30844949
184.000,56588846
184.100,51229902
184.700,63095802
184.900,54438904
185.070,51292790
185.260,152098460
185.500,28918338
185.720,266909003
188.570,54500000
188.900,19749095
192.450,70000000
192.590,135775950
193.300,134577504
193.900,54070277
196.140,125529600
196.340,19800000
196.400,55210769
196.550,121861000
197.800,27176200
198.850,18693333
199.300,86656702
202.100,290408511
202.320,14600000
203.250,84411202
203.800,57930114
205.000,62712391
205.400,53528238
205.900,235654400
206.970,17831000
207.590,25576666
207.600,19863636
208.000,113688965
208.900,72459500
209.000,56301485
209.340,62558244
212.200,59048179
212.700,32183750
213.100,12000000
214.000,63519027
214.600,42259770
217.100,90597500
217.200,61150119
217.350,65539793
217.800,109453948
218.470,246330000
218.600,36983846
218.800,18423529
219.080,239514687
221.900,28777777
224.800,55561600
226.200,53969444
227.600,308706666
228.160,92040000
228.760,39000000
229.900,26557142
232.340,82784152
232.400,95217585
233.970,24600307
235.580,20500000
238.640,17722122
239.400,10800000
241.300,72910454
241.680,50000000
243.400,89370166
245.700,38145833
246.180,30000000
246.300,24116666
250.000,111276615
251.700,176137500
253.100,24935556
256.700,126721058
256.800,75024500
257.700,54833333
259.750,16490000
262.000,118348587
263.400,19659000
263.500,15000000
264.150,265666666
264.400,193389714
265.800,130416666
266.000,82035921
268.100,5424500
268.200,93449625
268.500,30000000
270.500,61112678
271.500,216919142
275.590,23425150
277.800,39000000
278.700,29500000
284.000,111962815
286.900,46135000
288.200,16000000
288.390,8000000
292.500,20392000
294.300,16200000
295.100,296413605
301.600,36920000
302.100,132812666
303.200,22516542
308.000,156573452
309.400,16000000
309.500,19900000
310.200,248388105
313.900,144629377
321.300,82390940
326.800,13000000
329.300,56667075
333.000,87618689
335.100,143333333
335.300,39500000
337.000,169494237
343.100,35000000
344.900,7750000
355.800,325175008
360.500,12075000
360.700,268524403
364.000,89209316
365.300,51866666
370.500,25500000
377.500,241857824
388.000,118153884
400.500,535487763
402.400,178000000
406.800,69649000
409.900,298630595
421.000,86027181
430.500,87000000
451.600,366104828
458.000,4412500
462.000,335267333
465.600,504000000
474.000,39541625
483.790,517052892
491.000,151421188
498.000,56818333
499.900,18041576
3.400,1925000
4.010,3250000
4.200,780000
6.000,3033529
8.800,539642
11.410,11416280
11.480,2295000
11.970,2753100
12.060,1600000
12.230,2805000
12.480,2725000
12.600,1344917
12.960,3390000
13.070,2587500
13.300,1792068
13.320,2655000
13.950,2881162
14.040,2977500
14.200,2070141
14.300,2132839
14.800,2601268
14.850,650000
14.900,1840564
15.310,1944500
15.640,2907200
15.920,3248333
16.120,2555000
16.680,4219927
16.800,1865213
17.250,2128999
17.670,3329000
17.820,3536000
18.260,2265941
18.290,2046666
18.400,2705891
18.550,3885000
18.640,3529666
18.760,3215236
18.790,3769000
18.990,4943450
19.100,2094860
19.210,2631201
19.290,2362900
19.300,2277250
19.840,2747161
19.870,3361851
20.080,4759910
20.190,2982045
20.400,5809236
20.790,2520315
21.260,2720946
21.620,3605110
21.650,2466342
21.820,2952651
22.030,2730507
22.230,4178391
22.270,3954451
22.390,3031395
22.400,2478268
22.430,4283782
22.470,3560915
22.600,2836445
22.860,3537009
23.230,3581888
23.450,3338150
23.510,2723905
23.570,5424547
23.920,2989603
24.070,4413351
24.120,3932062
24.220,4686234
24.310,3302248
24.450,2819453
24.620,3300678
24.650,4280398
24.680,3888636
24.760,4532883
25.710,2973264
25.770,3648000
27.240,3306708
27.420,4164627
27.460,3291757
28.000,3463522
28.400,4513530
28.640,3895849
28.690,2969981
28.760,3186036
29.200,2954268
29.290,3335489
29.380,4632016
29.430,3702041
29.520,3380248
29.620,2735775
29.770,5404095
29.930,3236271
29.950,3590424
30.040,5936431
30.260,4458196
30.490,4464327
30.610,4151737
30.880,3487575
31.220,3661714
31.880,3720358
32.210,4924931
32.260,4285776
32.640,5123206
32.680,3889973
33.100,4148541
33.200,3637880
33.570,3803129
33.720,4717426
33.780,3714389
33.810,4811692
34.570,4539322
34.810,4211387
34.890,4300542
34.920,4235102
34.950,4439566
35.030,4953958
35.070,3866252
35.170,4250397
35.290,4932471
35.320,3583115
35.420,5967441
35.440,3617548
35.520,4541006
35.610,3590141
35.900,4624188
35.960,4692580
36.160,3665542
36.330,3599732
36.450,4902519
36.480,4226278
36.820,4035785
37.140,5663062
37.560,2935945
37.620,4489013
37.770,5974691
37.870,5682060
38.100,6370525
38.400,5415550
38.740,4030469
39.040,3808592
39.090,3956841
39.210,4691540
39.340,5152351
39.470,5663677
39.570,5769815
39.580,4178149
39.690,4360008
39.890,4123759
40.020,4035503
40.030,3536977
40.120,4194881
40.180,4600877
40.200,5201631
40.290,4580344
40.420,4143120
41.150,3792023
41.170,8350285
41.180,4777722
41.560,6113521
41.680,3533617
41.700,4793934
41.920,4216292
42.030,7074029
42.050,4947337
42.220,4007242
42.440,4229159
42.860,4428089
42.910,4596056
43.030,4931403
43.510,3901716
43.560,3881458
43.640,3889019
43.660,4435886
43.690,5219515
43.730,5228796
43.960,5088420
44.240,6472788
44.390,5906742
44.670,3856942
44.700,5064926
44.710,5491648
44.870,4938538
44.890,4901632
45.010,5095062
45.230,5727431
45.820,6483673
45.970,5014681
46.070,6363224
46.410,5790963
46.430,4261479
46.650,3390504
46.680,5252425
46.800,11451689
46.810,3583095
47.120,5093352
47.270,6714127
47.280,5336572
47.580,4629025
47.670,5504586
47.740,5028168
47.760,7978537
48.020,3106385
48.140,5042796
48.400,4570238
48.870,4774613
48.937,2200000
48.980,3802926
49.100,6668940
49.320,5394858
49.400,6763589
50.190,5773632
50.450,5830656
50.540,4019098
50.720,6131414
50.830,4189472
50.840,5288647
51.770,5572568
52.070,3837926
52.250,5373949
52.410,6008006
52.430,4756955
52.590,5417432
52.610,6452489
52.740,5520991
52.760,11659470
52.830,4374861
52.880,5539816
53.170,6174402
53.220,5335145
53.250,5590628
53.270,5757016
53.330,5834504
53.470,5466954
53.530,8258214
53.540,4412592
53.660,7346363
53.710,6438295
53.900,6048902
54.160,5993742
54.420,6781360
54.530,6251721
54.820,4522156
55.340,5824038
55.750,6807492
55.930,9034896
56.240,6328949
56.720,6098602
57.200,6972101
57.330,4883989
57.860,6514593
57.900,5995743
58.020,5764849
58.030,4145176
58.120,6704929
58.410,4980439
58.540,4633519
58.840,8779494
58.850,6731579
58.950,7646787
58.990,6193224
59.040,6691790
59.420,6066514
59.500,6034826
59.580,7524046
59.590,6137806
59.660,6836068
59.690,5990176
59.720,8935681
59.990,6796221
60.000,6020891
60.210,5446442
60.530,6926445
60.660,5647118
60.780,8078339
60.930,5397189
60.970,5569143
61.100,6492259
61.180,7113465
61.330,6058665
61.340,5200455
61.470,6760266
61.700,5992811
62.080,5823673
62.210,6909769
62.290,6232375
62.540,8005641
62.620,9942996
62.780,6496897
63.090,6345556
63.110,6939132
63.300,6266270
63.450,4482487
63.750,7270354
63.800,6168149
63.880,10951896
63.980,9152504
64.300,7531666
64.330,6689599
64.370,5936929
64.420,10165136
64.470,7699047
64.870,6364230
65.020,6954121
65.070,7535755
65.120,11140470
65.160,9976244
65.670,11800182
65.730,7889303
65.750,9738728
66.640,6735837
67.020,6421417
67.030,5620687
67.040,5079504
67.120,7678301
67.220,6112091
67.330,6100105
67.400,8382789
67.470,7165039
67.720,7071689
67.770,5399835
67.780,4647886
68.090,5470986
68.140,9048285
68.180,8092446
68.730,9191476
68.820,8600857
68.850,6666590
68.890,9219784
69.040,6077216
69.230,7718430
69.380,4118595
69.400,10253229
69.450,5477855
69.490,9027988
69.520,5561662
69.830,7408233
69.900,9181065
69.970,6791408
70.060,7090346
70.300,8731287
70.310,8507378
70.570,7202495
71.000,8123331
71.280,6559000
71.550,11049876
71.890,8905577
72.130,8659486
72.460,6145529
72.480,5195347
72.680,9365377
72.830,8213314
73.020,6429774
73.230,5295867
73.400,7733747
73.500,7785659
73.640,11535882
73.670,4100817
73.820,11661140
73.830,10617424
74.170,24185436
74.340,5987079
74.380,14983521
74.490,4336218
74.530,4637872
74.920,7102751
75.150,6843852
75.160,6857030
75.390,5137036
75.410,5785436
76.010,6818155
76.110,8644437
76.130,7791449
76.240,8136726
76.280,15567551
76.570,7790417
76.750,9884639
76.910,7526503
76.920,7469008
77.010,7137877
77.370,15122829
77.580,12513095
78.070,7787653
78.250,6629069
78.430,10908575
78.710,7678045
78.790,6894997
79.030,10040783
79.180,10020348
79.500,9139848
79.510,8095296
79.910,7733221
80.180,18192445
80.480,3695476
80.780,6590903
80.910,7872084
81.040,7968666
81.140,13735779
81.170,6453458
81.820,7653592
81.970,7235252
82.090,20098680
82.100,9014976
82.260,5761753
82.280,13374755
82.450,9423974
82.510,13452364
82.540,7486901
82.700,8836841
82.880,8878667
82.970,8392080
83.020,11666809
83.220,7999667
83.740,13007463
83.850,9563630
84.080,11918940
84.140,8934965
84.240,6155843
84.350,10138020
84.380,12624900
84.550,11062304
84.570,16407594
84.900,11493461
85.120,12265761
85.320,16833716
86.060,8673802
86.340,9520446
86.370,7778100
86.730,8820001
86.970,5929370
87.000,9981502
87.450,10310580
87.480,9189363
87.610,8480151
87.740,9919035
88.460,11590066
88.530,9169943
88.560,12968276
88.670,13469353
88.770,5374627
88.970,11000443
88.980,13785499
89.040,15516902
89.080,15954667
89.110,4663077
89.140,10981078
89.950,11487971
90.040,12028976
91.140,10543100
91.420,10185867
91.500,9989900
91.580,13661072
91.740,16180111
91.940,29527450
92.250,14535415
92.300,11248660
92.440,14446157
92.620,21458934
92.670,8444919
92.730,11034030
93.170,18078506
93.200,12653305
93.210,15828940
93.660,9432630
93.860,8955326
93.970,22110749
94.300,12844424
94.450,22774427
94.990,11621092
95.170,14224637
95.340,17415191
95.660,7214873
95.800,22657793
96.450,6514979
96.560,8795907
96.670,13930991
96.740,5960448
96.860,13148305
97.090,18010533
97.100,15296643
97.210,12638991
97.680,11086369
97.980,17697291
98.350,20391612
98.740,8458133
99.090,8153344
99.840,10775946
100.010,22216856
100.720,11716250
100.790,6872853
100.850,30578200
100.930,9471428
101.460,3914285
101.550,10002170
101.820,8692500
101.870,30557252
101.900,14037552
102.100,13487826
102.220,12372150
102.250,8420996
102.390,27612876
102.400,20147418
102.420,9901234
102.490,6761262
102.720,12750171
102.910,11193940
103.070,20108704
103.100,16029982
103.210,6467541
103.560,7651791
103.620,21331251
103.630,13925695
103.670,10758640
103.980,12961722
103.990,10408566
104.020,5297919
104.740,32344664
104.770,31011920
104.780,29799923
104.990,13400000
105.680,28623600
105.980,8501128
106.510,22700029
106.550,7492843
106.660,42045372
107.250,7169850
107.340,33472288
107.550,9958303
107.650,7475000
107.670,33402729
107.790,30572333
107.830,6850123
108.130,10150000
108.290,34652800
108.380,32499321
108.440,4773255
108.520,16501502
108.780,22872301
108.830,19143670
108.960,14820945
109.000,17831565
109.230,6630500
109.400,14810034
109.440,5600000
109.550,8676245
109.680,51966666
110.080,15179626
110.090,27601083
110.100,18127849
110.240,11807620
110.290,21371955
110.620,13265185
110.850,10518257
110.940,26200330
111.080,12960613
111.110,40671665
111.430,37652197
111.550,11899034
111.820,24824040
112.190,5553405
112.260,12590833
113.320,10459365
113.500,18825933
113.740,4989015
114.070,29468191
114.120,27971100
114.270,4456530
114.280,35378689
114.330,8108784
114.370,18117411
114.440,25270000
114.580,10868085
115.180,11805000
115.640,14443989
115.730,31513834
115.930,27263251
116.010,15587272
116.400,15073781
116.470,20930582
116.720,13359088
116.820,15205000
116.910,10000000
117.010,13514655
117.440,24360626
117.490,5538835
118.160,53806880
118.370,14464108
118.840,70098000
118.910,5636599
119.090,10775000
119.500,22273930
119.770,5269880
119.990,35464036
120.140,5522500
120.610,73074583
120.630,10690327
120.650,10276666
120.660,10353230
120.840,45166833
121.200,26798664
121.610,15025591
121.620,37690230
122.110,12285000
122.380,127887664
122.390,9566552
122.450,10480000
122.820,18519250
123.140,20227352
123.180,31081360
123.190,29011245
123.940,15244620
123.990,10664093
124.040,13150000
124.210,13971191
124.220,22158250
124.240,43484000
124.500,44876329
124.600,23857972
125.200,15177580
125.300,21919780
125.490,6399990
126.310,8903460
126.320,9797600
126.420,39651770
126.760,27147766
127.120,40330666
127.270,71618076
128.040,33590523
128.300,22623416
128.400,20396983
129.000,20643945
129.040,34394492
129.490,9517520
129.510,9066666
131.130,60000000
131.450,27565065
131.690,8184500
131.760,16554490
132.740,32295820
133.390,49300000
133.680,26142897
133.700,34515457
134.040,13955160
134.250,12878000
134.760,13727000
135.100,33207257
135.640,9291350
136.070,47482647
136.090,68276353
136.600,26139046
136.850,10948000
136.930,15545333
137.090,34316970
137.200,30509050
137.270,69658016
137.300,34644585
137.310,35435202
137.390,24487628
137.510,76773520
137.970,24500000
137.990,28000000
138.000,27886349
138.520,34254440
138.690,20000000
139.500,37503278
139.770,10514036
140.270,11319789
140.370,14352000
141.010,56404000
141.480,6645000
141.490,12870000
141.600,28963777
141.870,49500000
142.800,40412796
143.020,7000000
143.250,57443250
143.370,30680900
143.970,26995034
144.400,35727959
144.860,11500000
145.400,27566913
145.610,32227500
147.430,159814120
147.630,13435240
148.220,30125697
148.300,31444588
148.500,35633366
148.650,13839800
148.690,15600000
148.740,17360130
148.900,46432113
149.350,16727200
149.970,5950000
150.300,28849251
150.520,184538591
150.660,177612226
151.100,29575729
151.120,12800000
151.140,59700000
151.450,15923907
152.400,18011320
153.370,14305227
154.400,40641276
155.000,33780958
155.020,82935000
155.260,15340000
155.440,28477864
155.630,36725000
155.700,26669708
155.720,34375000
155.780,33125000
156.610,25500000
157.190,160674041
157.830,65000000
158.530,35029740
159.330,176760398
159.690,17000000
160.200,42752598
160.420,17000000
160.500,47089690
160.680,24900000
161.290,43270420
161.440,151246338
161.730,190751020
161.830,101952900
162.980,16472062
163.600,48726565
163.680,37372981
164.430,48933001
165.770,15000000
167.000,39075367
167.180,21044236
167.450,16140000
167.700,31911591
167.760,15150000
170.600,25490561
170.830,15316105
172.600,45906570
172.800,34522998
172.980,17925800
173.240,151885252
174.920,51380333
175.140,38005380
176.200,58686276
176.370,57483670
177.260,14050960
177.800,48460857
177.900,33707860
179.040,208614336
179.920,150000000
180.070,23409100
180.150,18493680
181.360,145133340
183.600,22851739
189.000,46453463
189.800,61509803
190.800,25506300
191.400,33768842
192.180,24756627
194.400,48787411
194.740,241439715
194.750,17910000
196.060,129399600
196.540,19080000
196.980,22550600
197.100,65285454
197.700,71827134
198.700,61807785
199.000,51672208
199.980,109189000
200.220,112123200
202.700,86203200
202.950,20500000
203.500,79455760
205.600,46336452
207.940,19500000
209.570,21580000
209.600,75630501
211.600,34495783
211.750,106640000
211.760,16950000
211.910,26912570
213.560,18730000
215.500,59581000
215.700,81391304
217.650,26160000
219.400,87864757
220.200,98148773
220.500,72167585
222.550,200000000
223.500,92290164
225.760,22840800
225.980,180784000
226.100,95812500
227.400,95518053
227.820,284000000
228.330,40338300
228.600,19800000
229.700,133426597
230.100,70134285
230.320,110141439
230.700,102170551
231.000,70046369
231.600,53275000
233.500,16840000
234.700,47563662
235.040,23563465
238.810,50583414
239.330,140700000
239.700,16333333
239.900,77896113
241.200,14171408
242.500,59450000
243.740,33969666
246.200,29999090
248.800,92776779
249.300,141267786
250.270,18496300
250.300,47204720
253.400,21729833
256.200,193022737
256.300,9625000
257.100,17500000
258.000,187636426
258.700,20833333
260.600,58250000
260.630,39079500
260.800,125781728
261.250,39187500
261.800,431953500
263.600,88781600
267.300,228805890
269.200,249500000
270.000,74110267
270.400,115000000
276.200,44000000
276.390,73000000
276.600,110812430
279.800,80910000
281.300,36285714
287.300,217866138
287.600,17760000
289.400,108165000
289.940,32500000
290.360,239000000
291.900,35000000
293.400,17000000
295.000,161916767
296.000,248261726
297.800,50000000
298.900,457501376
299.600,124186666
304.100,22583378
304.200,6800000
305.500,15125570
310.000,110366388
316.600,178000000
316.800,237887021
332.600,4530000
335.000,72726302
337.700,556406460
339.000,76341886
342.500,106809000
347.600,86000000
347.700,204389744
349.100,31500000
354.000,88499296
357.000,125394142
360.800,2500000
360.900,93300000
362.200,39900000
370.000,84704431
371.300,64809000
377.470,857204500
380.000,160582624
381.700,41500000
385.660,488093452
386.400,130225194
399.000,122787185
402.500,75000000
409.800,319383466
412.900,148520500
413.200,304800000
415.000,406550762
424.000,361941951
431.300,350000000
439.700,87000000
444.000,57920842
446.100,2149000
452.400,49500000
454.000,50643076
468.400,6700000
472.000,174876000
482.000,176001668
490.700,817755016
495.000,147895799
4.000,5125654
7.600,1966666
8.500,2465714
8.900,987117
9.070,2666666
9.900,3019454
12.420,2753333
13.000,1949838
13.230,2547500
13.480,2600000
13.670,3139000
13.770,335000
13.940,5003216
14.160,3049460
14.240,3065000
14.400,2456877
14.440,2689000
14.460,5279214
14.520,2465000
15.250,2950000
15.460,1736896
15.520,675586
15.730,3052500
15.750,3887500
15.860,2872733
15.940,5110000
17.140,1319974
17.150,1875322
17.200,1943832
17.750,3251727
18.320,4604150
18.490,6925000
18.600,2031488
18.910,2310571
19.030,4331674
19.050,4884731
19.130,5175392
19.500,2757037
19.590,3702500
19.720,2771733
19.750,2171605
19.760,3513600
20.040,3702810
20.390,4063870
20.480,3208323
20.630,5062205
20.640,1993125
20.660,3210682
20.680,4515504
21.030,2748169
21.070,3740239
21.540,2342058
21.630,3897735
21.720,3163653
21.790,3453892
21.810,2691837
21.980,4032375
22.010,2371356
22.090,2869382
22.490,2502097
22.570,3233948
22.610,3562679
22.690,3446209
22.870,3629995
22.940,3777861
22.990,2630931
23.020,4093456
23.280,3229006
23.320,2550911
23.650,3624846
23.780,5515240
23.940,2115619
23.962,3590000
24.050,2748734
24.130,3909278
24.360,3125133
24.440,2944247
24.480,3947031
24.980,3600560
25.250,3426108
25.460,3880443
25.730,4456011
25.880,4145591
26.030,6151209
26.070,4355881
26.160,3842914
26.200,3256225
26.780,2756220
26.930,3365547
26.950,3401770
26.980,3165534
27.130,4461720
27.360,4262878
27.370,3647501
27.610,3080706
27.850,3850604
28.050,3445262
28.120,6376338
28.240,4270356
28.830,4539788
28.890,3204641
28.990,3295461
29.400,3485373
29.540,3116032
29.820,3786169
29.840,3233552
30.000,3170050
30.010,4653192
30.230,2913938
30.370,3281425
30.410,4207873
30.500,2743162
30.760,4661349
30.900,3437597
31.400,3197029
31.410,3830457
31.420,3471854
31.610,26374444
31.690,3513592
31.730,4378105
31.860,3301503
32.190,4350437
32.600,3766435
32.740,4419943
32.890,4976476
32.970,3587660
33.070,4862210
33.370,3518298
33.410,3804467
33.480,4320023
33.820,3728461
33.950,3104026
34.020,4027753
34.060,3013930
34.350,4087945
34.370,4062732
34.440,3794285
34.500,3685052
34.770,4546743
34.990,5421646
35.080,5022996
35.300,6249272
35.570,3717803
35.890,3843266
36.070,4989565
36.240,3701852
36.300,4187798
36.840,5604631
36.920,4958121
37.200,4680258
37.230,5243641
37.260,3785587
37.420,4245018
37.520,5049345
37.590,4956271
37.700,5506758
37.810,3300732
37.830,6025947
38.030,4513900
38.070,5043375
38.790,4978143
39.150,5293877
39.200,5192719
39.330,3791979
39.460,4706530
39.660,5062466
40.000,4459217
40.050,3811349
40.230,4101529
40.350,4493311
40.580,4759013
41.220,4888965
41.240,3218762
41.270,4566807
41.650,3989520
42.180,4529456
42.190,3351913
42.250,4209624
42.430,4240498
42.470,3760362
42.800,4126138
43.330,4427035
43.400,4340246
43.500,4880557
43.540,5045479
43.840,5291777
44.030,4170710
44.210,5382036
44.230,3964779
44.400,4344311
44.520,4880292
44.630,4837393
44.720,3146604
44.800,4859378
44.960,6824188
45.470,8810971
45.500,5003106
45.800,5352003
46.000,4465058
46.190,5724786
46.600,4473764
46.620,4988090
46.910,5691672
46.920,5644924
47.560,5605594
47.570,7724571
47.750,5890480
47.770,5868538
48.260,7597495
48.310,5040055
48.420,11681393
48.950,3750377
49.060,4043853
49.590,4352864
49.620,4569777
49.780,6980928
49.850,5967908
49.990,3688603
50.210,6958012
50.220,5272929
50.410,5320495
50.520,10841076
50.530,6756583
50.640,6954271
50.960,5757731
51.830,5460768
52.690,4339329
53.070,5350106
53.700,6550545
53.830,7386689
53.940,6497723
53.950,7537716
54.360,7059004
54.750,5264753
54.970,8670741
55.080,7904966
55.240,7128328
55.390,5488501
55.460,5469778
55.730,6719542
55.950,5036291
56.060,6799450
56.330,6048163
56.410,5338827
56.450,4487077
56.610,7299481
56.630,5619431
56.650,5724377
57.040,5764537
57.580,6760660
57.660,5471199
58.040,4890364
58.140,6676206
58.190,5982964
58.280,7218500
58.310,6289233
58.420,4060316
58.440,7781111
58.890,6337732
59.120,5177675
59.150,6277512
59.400,5665977
59.440,5023023
59.610,4342248
59.730,7705276
60.120,7863730
60.700,6889474
61.020,8422271
61.230,6908866
61.250,6150301
61.410,6913541
61.550,8715543
62.020,6522517
62.420,6130801
62.570,7787829
62.660,6033095
62.950,8118649
63.140,6353216
63.310,7928650
63.340,7836314
63.440,9270972
63.610,21261597
63.840,6048767
63.940,10920772
63.960,6814077
64.070,6730278
64.400,7194798
64.660,9478882
64.770,5747941
64.850,7248344
65.310,11317167
65.510,4770379
65.740,9423290
65.760,6627680
65.860,8714841
65.920,9437874
65.930,7890004
66.470,10187849
66.520,6113003
66.600,6589656
66.830,6391001
66.990,7428769
67.280,8035475
67.500,6724341
67.630,8336925
68.020,9892342
68.056,8651500
68.210,7119284
68.270,9863336
68.590,8797182
68.610,7236428
68.830,8699862
68.920,5986872
68.970,11284843
69.240,8738656
69.300,11276359
69.720,5686748
69.740,13488513
69.790,5617967
69.840,8921409
70.230,7165985
70.250,11023072
70.400,7367260
70.430,17101493
70.710,6253097
70.780,9008104
70.950,10082144
71.170,6598026
71.430,12303349
71.590,9596289
71.620,17430992
72.080,9162247
72.100,8882006
72.250,6018013
72.520,6256103
73.010,8492542
73.120,8129357
73.490,6137425
73.720,4681096
74.050,7008390
74.120,7719491
74.230,6379439
74.240,10725450
74.480,6533145
74.520,7008548
74.960,16009114
75.040,7107747
75.290,5465953
75.400,8164218
75.460,10048431
75.600,13280671
75.730,9533141
75.740,6761133
75.790,8343756
75.800,8542753
76.080,12563842
76.160,7954653
76.360,17000468
76.740,13761026
77.030,5536333
77.240,12568843
77.250,6808053
77.450,8386787
77.620,10257515
77.660,11222697
77.960,8856229
78.160,9856405
78.360,11281060
78.570,5823322
79.050,8301987
79.080,7287441
79.190,7176418
79.280,7742692
79.300,10125837
79.360,10110021
79.490,13388353
79.540,14029795
79.680,11683337
79.710,11655217
79.720,14651991
